t; x; y; theta
21043760.837006; 0.93; -0.17; -29.91
21060417.377998; 0.93; -0.17; -28.76
21075758.158005; 0.93; -0.17; -27.77
21092699.924004; 0.93; -0.17; -26.68
21107469.442993; 0.93; -0.17; -25.79
21126832.284004; 0.93; -0.17; -24.55
21142148.019997; 0.93; -0.17; -23.52
21156157.085999; 0.94; -0.17; -22.58
21171509.689995; 0.94; -0.18; -21.63
21187478.978004; 0.94; -0.18; -20.60
21204677.899002; 0.94; -0.18; -19.45
21219726.861000; 0.94; -0.18; -18.47
21235500.492996; 0.94; -0.18; -17.55
21252610.586998; 0.94; -0.18; -16.35
21267585.426994; 0.95; -0.18; -15.40
21284834.580002; 0.95; -0.18; -14.27
21299772.239998; 0.95; -0.18; -13.31
21316185.847000; 0.95; -0.18; -12.24
21331699.432999; 0.95; -0.18; -11.32
21347520.250000; 0.95; -0.18; -10.27
21363863.528999; 0.95; -0.18; -9.16
21381697.915001; 0.95; -0.18; -8.01
21395576.739998; 0.95; -0.18; -7.11
21413831.023003; 0.96; -0.18; -5.98
21428100.463997; 0.96; -0.18; -5.04
21444054.065002; 0.96; -0.18; -4.04
21461130.255005; 0.96; -0.18; -2.88
21475489.740997; 0.96; -0.18; -2.02
21493771.502998; 0.96; -0.18; -0.77
21507469.367004; 0.96; -0.18; 0.09
21523554.281998; 0.96; -0.18; 1.15
21541502.767998; 0.96; -0.18; 2.32
21557300.401001; 0.96; -0.18; 3.31
21571808.416000; 0.96; -0.18; 4.26
21589107.281998; 0.97; -0.18; 5.40
21603566.237999; 0.97; -0.18; 6.29
21620179.748001; 0.97; -0.18; 7.40
21637010.650002; 0.97; -0.18; 8.49
21651567.066002; 0.97; -0.18; 9.40
21669136.304001; 0.97; -0.18; 10.56
21683531.492996; 0.97; -0.18; 11.45
21699663.922997; 0.97; -0.18; 12.54
21716622.853004; 0.97; -0.18; 13.63
21731477.696999; 0.97; -0.18; 14.55
21747558.342995; 0.97; -0.18; 15.54
21763488.378006; 0.97; -0.18; 16.28
21781604.383995; 0.98; -0.18; 17.79
21795987.626999; 0.98; -0.18; 18.76
21811569.773003; 0.98; -0.18; 19.74
21829461.557999; 0.98; -0.18; 20.91
21843925.562996; 0.98; -0.18; 21.82
21860844.745003; 0.98; -0.18; 22.94
21876003.909996; 0.98; -0.18; 23.85
21893443.334999; 0.98; -0.18; 25.05
21907582.988998; 0.98; -0.18; 25.96
21924611.461998; 0.98; -0.18; 27.07
21939602.574997; 0.98; -0.18; 28.02
21956163.840996; 0.98; -0.17; 29.10
21971537.755997; 0.98; -0.17; 29.94
21987827.609993; 0.98; -0.17; 30.89
22003503.931999; 0.98; -0.17; 31.62
22020325.345993; 0.99; -0.17; 32.57
22036165.493996; 0.99; -0.17; 33.35
22052745.635994; 0.99; -0.17; 34.25
22067505.114998; 0.99; -0.17; 35.00
22085649.601997; 0.99; -0.17; 35.96
22099650.696999; 0.99; -0.17; 36.69
22117363.390999; 0.99; -0.17; 37.61
22133731.009003; 0.99; -0.17; 38.42
22149380.663994; 0.99; -0.17; 39.26
22163481.772003; 0.99; -0.17; 39.97
22179654.682999; 0.99; -0.17; 40.84
22196337.915001; 0.99; -0.17; 41.71
22212231.195999; 0.99; -0.17; 42.53
22229604.597000; 0.99; -0.17; 43.41
22243786.643997; 0.99; -0.17; 44.17
22260373.939003; 0.99; -0.17; 44.97
22276599.220001; 0.99; -0.17; 45.88
22291554.927002; 0.99; -0.17; 46.65
22307505.796997; 0.99; -0.17; 47.46
22325339.563995; 0.99; -0.17; 48.38
22341958.495995; 0.99; -0.17; 49.26
22355520.281998; 0.99; -0.17; 49.89
22372602.375999; 0.99; -0.17; 50.86
22387820.778999; 0.99; -0.17; 51.65
22405581.035995; 0.99; -0.17; 52.58
22420288.498001; 0.99; -0.17; 53.34
22436606.305000; 0.99; -0.17; 54.19
22451594.318001; 0.99; -0.17; 54.96
22470131.788994; 0.99; -0.17; 55.90
22484523.092995; 0.99; -0.17; 56.68
22499784.659996; 0.99; -0.17; 57.40
22516884.195999; 0.99; -0.17; 58.35
22531637.375000; 0.99; -0.17; 59.12
22547534.672997; 0.99; -0.17; 59.86
22564622.024002; 0.99; -0.17; 60.84
22579544.302002; 0.99; -0.17; 61.60
22598085.269997; 0.99; -0.17; 62.55
22612103.501999; 0.99; -0.17; 63.28
22629137.321999; 0.99; -0.17; 64.18
22643495.494003; 0.99; -0.17; 64.77
22659498.302002; 0.99; -0.17; 65.44
22675512.052994; 0.99; -0.17; 66.10
22692964.358002; 0.99; -0.17; 66.84
22707528.348999; 0.99; -0.17; 67.44
22724252.195999; 0.99; -0.16; 68.14
22741353.582993; 0.99; -0.16; 68.84
22755500.782005; 0.99; -0.16; 69.38
22772125.846001; 0.99; -0.16; 70.11
22789343.448997; 0.99; -0.16; 70.82
22805418.822998; 0.99; -0.16; 71.47
22820715.930000; 0.99; -0.16; 72.12
22836495.237999; 0.99; -0.16; 72.77
22851484.493996; 0.99; -0.16; 73.34
22867588.352997; 0.99; -0.16; 74.00
22883501.203003; 0.99; -0.16; 74.66
22899723.503998; 0.99; -0.16; 75.32
22915511.809998; 0.99; -0.16; 75.98
22931693.834000; 0.99; -0.16; 76.69
22947667.894997; 0.99; -0.16; 77.32
22963503.248001; 0.99; -0.16; 77.96
22981608.294998; 0.99; -0.16; 78.74
22996963.264000; 0.99; -0.16; 79.38
23011936.695999; 0.99; -0.16; 79.96
23028985.195000; 0.99; -0.16; 80.70
23043505.223999; 0.99; -0.16; 81.27
23059508.409996; 0.99; -0.16; 81.94
23077160.349998; 0.99; -0.16; 82.69
23091511.806000; 0.99; -0.16; 83.24
23109193.500999; 0.99; -0.16; 84.01
23123530.531998; 0.99; -0.16; 84.58
23141357.840996; 0.99; -0.16; 85.33
23155857.723000; 0.99; -0.16; 85.93
23172589.722000; 0.99; -0.16; 86.62
23189355.629997; 0.99; -0.16; 87.31
23203507.851997; 0.99; -0.16; 87.85
23219497.130005; 0.99; -0.16; 88.51
23235832.780998; 0.99; -0.16; 89.23
23252018.299004; 0.99; -0.16; 89.89
23268855.556999; 0.99; -0.16; 90.58
23283523.946999; 0.99; -0.16; 91.18
23301487.027000; 0.99; -0.16; 91.92
23317997.127998; 0.99; -0.16; 92.53
23332040.148994; 0.99; -0.16; 93.04
23348992.078003; 0.99; -0.16; 93.64
23363506.813004; 0.99; -0.16; 94.13
23379797.922005; 0.99; -0.16; 94.69
23396590.620995; 0.99; -0.16; 95.34
23412355.220001; 0.99; -0.16; 95.85
23427874.605003; 0.99; -0.16; 96.45
23444649.932999; 0.99; -0.16; 97.06
23459943.362999; 0.99; -0.16; 97.61
23475555.741997; 0.99; -0.16; 98.16
23493320.220001; 0.99; -0.16; 98.79
23508709.608994; 0.99; -0.16; 99.34
23524701.562004; 0.99; -0.16; 99.91
23540374.440994; 0.99; -0.16; 100.47
23558401.086998; 0.99; -0.16; 101.09
23573157.594002; 0.99; -0.16; 101.64
23588108.048004; 0.99; -0.16; 102.18
23603722.199005; 0.99; -0.16; 102.73
23619486.914001; 0.99; -0.16; 103.26
23637102.829994; 0.99; -0.16; 103.91
23653228.170998; 0.99; -0.16; 104.48
23669461.174995; 0.99; -0.16; 105.08
23683530.704002; 0.99; -0.16; 105.56
23700271.202995; 0.99; -0.16; 106.18
23715520.939995; 0.99; -0.16; 106.68
23732454.612999; 0.99; -0.16; 107.33
23748032.959999; 0.99; -0.16; 107.88
23763493.100998; 0.99; -0.16; 108.41
23779728.810005; 0.99; -0.16; 108.94
23795839.000999; 0.99; -0.16; 109.57
23813309.789993; 0.99; -0.16; 110.20
23829405.307999; 0.99; -0.16; 110.76
23843463.365997; 0.99; -0.16; 111.25
23859527.542999; 0.99; -0.15; 111.83
23875501.791000; 0.99; -0.15; 112.39
23891603.756004; 0.99; -0.15; 112.98
23909635.722000; 0.99; -0.15; 113.65
23925596.537994; 0.99; -0.15; 114.22
23942584.056999; 0.99; -0.15; 114.79
23955991.763000; 0.99; -0.15; 115.30
23973907.711998; 0.99; -0.15; 115.94
23987818.637001; 0.99; -0.15; 116.44
24005493.007004; 0.99; -0.15; 117.13
24019939.659004; 0.99; -0.15; 117.66
24038406.019997; 0.99; -0.15; 118.32
24051577.295998; 0.99; -0.15; 118.83
24067718.438004; 0.99; -0.15; 119.39
24083507.569000; 0.99; -0.15; 120.00
24100047.708000; 0.99; -0.15; 120.65
24115534.909996; 0.99; -0.15; 121.22
24132611.651001; 0.99; -0.15; 121.86
24147830.981003; 0.99; -0.15; 122.38
24164171.506996; 0.99; -0.15; 122.99
24180952.620995; 0.99; -0.15; 123.66
24197680.130005; 0.99; -0.15; 124.29
24211498.779999; 0.99; -0.15; 124.79
24227581.264999; 0.99; -0.15; 125.33
24243626.560997; 0.99; -0.15; 126.00
24259516.831001; 0.99; -0.15; 126.54
24277637.409996; 0.99; -0.15; 127.25
24291624.181999; 0.99; -0.15; 127.78
24309243.102005; 0.99; -0.15; 128.44
24323527.000000; 0.99; -0.15; 128.98
24339645.610001; 0.99; -0.15; 129.58
24357164.330994; 0.99; -0.15; 130.23
24371498.542000; 0.99; -0.15; 130.75
24388489.378006; 0.99; -0.15; 131.40
24403526.995003; 0.99; -0.15; 131.92
24419610.135994; 0.99; -0.15; 132.56
24436812.493004; 0.99; -0.15; 133.19
24451678.513000; 0.99; -0.15; 133.73
24469118.272003; 0.99; -0.15; 134.40
24485932.561996; 0.99; -0.15; 135.01
24499629.090996; 0.99; -0.15; 135.54
24516200.306000; 0.99; -0.15; 136.15
24533338.081001; 0.99; -0.15; 136.79
24547489.477997; 0.99; -0.15; 137.31
24564181.521004; 0.99; -0.15; 137.94
24581889.332001; 0.99; -0.15; 138.60
24597658.261993; 0.99; -0.15; 139.10
24613535.417000; 0.99; -0.15; 139.78
24628390.705994; 0.99; -0.15; 140.34
24645397.760002; 0.99; -0.15; 140.98
24659537.177002; 0.99; -0.15; 141.52
24675521.239998; 0.99; -0.15; 142.09
24691653.332001; 0.99; -0.15; 142.72
24707530.605003; 0.99; -0.15; 143.36
24723520.632996; 0.99; -0.15; 143.92
24739501.852997; 0.99; -0.15; 144.57
24756498.956001; 0.99; -0.15; 145.25
24773678.130005; 0.99; -0.15; 145.92
24788227.636002; 0.99; -0.15; 146.48
24803850.419998; 0.99; -0.15; 147.08
24819563.837997; 0.99; -0.15; 147.68
24837135.428001; 0.99; -0.15; 148.36
24851939.919998; 0.99; -0.15; 148.88
24867480.371002; 0.99; -0.15; 149.50
24883512.384003; 0.98; -0.15; 150.10
24902527.335999; 0.98; -0.15; 150.84
24917236.744003; 0.98; -0.15; 151.43
24932452.548996; 0.98; -0.15; 152.02
24947961.024002; 0.98; -0.15; 152.61
24963632.643997; 0.98; -0.15; 153.17
24982727.456001; 0.98; -0.15; 153.92
24996918.252998; 0.98; -0.15; 154.50
25011507.351997; 0.98; -0.15; 155.00
25029924.521004; 0.98; -0.15; 155.75
25044554.537003; 0.98; -0.15; 156.33
25059584.077995; 0.98; -0.15; 156.90
25076969.507996; 0.98; -0.15; 157.58
25091949.610001; 0.98; -0.15; 158.15
25108124.348999; 0.98; -0.15; 158.77
25123504.758003; 0.98; -0.14; 159.31
25141301.561996; 0.98; -0.14; 160.05
25155630.359001; 0.98; -0.14; 160.59
25172116.264000; 0.98; -0.14; 161.24
25188692.241997; 0.98; -0.14; 161.87
25206662.187004; 0.98; -0.14; 162.53
25220698.597000; 0.98; -0.14; 163.10
25235499.012001; 0.98; -0.14; 163.65
25251487.232994; 0.98; -0.14; 164.24
25267782.050995; 0.98; -0.14; 164.91
25285892.441002; 0.98; -0.14; 165.60
25303026.385002; 0.98; -0.14; 166.24
25316388.935997; 0.98; -0.14; 166.90
25331536.392006; 0.98; -0.14; 167.57
25349617.371002; 0.98; -0.14; 168.39
25364775.941994; 0.98; -0.14; 169.08
25379895.204994; 0.98; -0.14; 169.70
25395545.760994; 0.98; -0.14; 170.46
25413278.233002; 0.97; -0.14; 171.27
25427839.253998; 0.97; -0.14; 171.93
25443567.104004; 0.97; -0.14; 172.64
25461594.875000; 0.97; -0.14; 173.46
25475692.792000; 0.97; -0.14; 174.00
25491461.472000; 0.97; -0.14; 174.72
25509838.288002; 0.97; -0.14; 175.60
25523563.312996; 0.97; -0.14; 176.22
25539661.194992; 0.97; -0.14; 176.97
25555920.096001; 0.97; -0.14; 177.72
25571651.668999; 0.97; -0.14; 178.42
25587490.664001; 0.97; -0.14; 179.10
25603602.462006; 0.97; -0.14; 179.88
25619550.533997; 0.97; -0.14; -179.44
25637257.162994; 0.97; -0.14; -178.62
25653799.949997; 0.97; -0.14; -177.88
25667545.795998; 0.97; -0.14; -177.26
25684981.773994; 0.97; -0.14; -176.45
25701068.309006; 0.97; -0.14; -175.73
25715530.106003; 0.97; -0.14; -175.09
25733133.513000; 0.97; -0.14; -174.28
25747963.292999; 0.97; -0.14; -173.64
25765987.937996; 0.97; -0.14; -172.79
25779772.400002; 0.97; -0.14; -172.21
25797649.660995; 0.96; -0.14; -171.36
25811510.327995; 0.96; -0.14; -170.76
25827465.972000; 0.96; -0.14; -170.06
25845218.503998; 0.96; -0.14; -169.21
25860420.100006; 0.96; -0.14; -168.52
25877321.063004; 0.96; -0.14; -167.76
25891469.110001; 0.96; -0.14; -167.13
25909306.112999; 0.96; -0.14; -166.33
25923518.139999; 0.96; -0.14; -165.70
25940091.355003; 0.96; -0.14; -164.92
25956562.994995; 0.96; -0.14; -164.18
25971499.170998; 0.96; -0.14; -163.50
25987490.119003; 0.96; -0.14; -162.59
26004557.609001; 0.96; -0.14; -161.62
26019574.735001; 0.96; -0.14; -160.84
26036103.882996; 0.96; -0.15; -159.89
26051502.712997; 0.96; -0.15; -159.08
26068507.364006; 0.96; -0.15; -158.11
26083571.444000; 0.96; -0.15; -157.31
26099564.167999; 0.96; -0.15; -156.48
26116204.973999; 0.96; -0.15; -155.51
26131797.241997; 0.95; -0.15; -154.72
26149603.802002; 0.95; -0.15; -153.68
26164078.687996; 0.95; -0.15; -152.95
26179858.440994; 0.95; -0.15; -152.09
26196994.209999; 0.95; -0.15; -151.10
26212862.491005; 0.95; -0.15; -150.22
26228447.407997; 0.95; -0.15; -149.37
26243509.172005; 0.95; -0.15; -148.62
26259796.487999; 0.95; -0.15; -147.67
26278184.795998; 0.95; -0.15; -146.70
26294783.928993; 0.95; -0.15; -145.79
26307714.077995; 0.95; -0.15; -145.09
26323472.737000; 0.95; -0.15; -144.22
26340888.272003; 0.95; -0.15; -143.22
26356500.791000; 0.95; -0.15; -142.36
26371480.719002; 0.95; -0.15; -141.59
26389213.703003; 0.95; -0.15; -140.57
26403524.878998; 0.95; -0.15; -139.82
26419501.741997; 0.95; -0.15; -138.99
26436983.846001; 0.95; -0.15; -137.96
26451469.468002; 0.95; -0.15; -137.19
26468213.264999; 0.94; -0.15; -136.25
26483801.246994; 0.94; -0.15; -135.40
t; x; y; theta
262030329.425003; 1.04; 0.24; -19.25
262046262.440002; 1.04; 0.24; -19.25
262063091.034004; 1.04; 0.24; -19.25
262079689.236000; 1.04; 0.24; -19.25
262096251.075005; 1.04; 0.24; -19.25
262110407.172997; 1.04; 0.24; -19.25
262126459.930000; 1.04; 0.24; -19.25
262143575.431999; 1.04; 0.24; -19.25
262161037.540001; 1.04; 0.24; -19.25
262175789.248993; 1.04; 0.24; -19.25
262190776.426003; 1.04; 0.24; -19.25
262207279.641998; 1.04; 0.24; -19.25
262222285.487000; 1.04; 0.24; -19.25
262239426.726997; 1.04; 0.24; -19.25
262254293.903000; 1.04; 0.24; -19.25
262270510.965996; 1.04; 0.24; -19.25
262286274.978996; 1.04; 0.24; -19.25
262302513.380005; 1.04; 0.24; -19.25
262319523.600998; 1.04; 0.24; -19.25
262334333.249001; 1.04; 0.24; -19.25
262350519.305000; 1.04; 0.24; -19.25
262366255.870995; 1.04; 0.24; -19.25
262382684.102997; 1.04; 0.24; -19.25
262399152.520996; 1.04; 0.24; -19.25
262415620.937996; 1.04; 0.24; -19.25
262430678.725998; 1.04; 0.24; -19.25
262447323.733994; 1.04; 0.24; -19.25
262463899.587006; 1.04; 0.24; -19.25
262478465.364998; 1.04; 0.24; -19.25
262494251.221001; 1.04; 0.24; -19.25
262510439.802002; 1.04; 0.24; -19.25
262526875.802002; 1.04; 0.24; -19.25
262544103.600006; 1.04; 0.24; -19.25
262559151.767998; 1.04; 0.24; -19.25
262574820.614006; 1.04; 0.24; -19.25
262590904.568001; 1.04; 0.24; -19.25
262608171.667000; 1.04; 0.24; -19.25
262622257.415993; 1.04; 0.24; -19.25
262638289.749001; 1.04; 0.24; -19.25
262654283.922997; 1.04; 0.24; -19.25
262670297.953995; 1.04; 0.24; -19.25
262688320.913994; 1.04; 0.24; -19.25
262702332.112000; 1.04; 0.24; -19.25
262718749.274002; 1.04; 0.24; -19.25
262735567.419998; 1.04; 0.24; -19.25
262750349.456001; 1.04; 0.24; -19.25
262768320.112000; 1.04; 0.24; -19.25
262782432.051003; 1.04; 0.24; -19.25
262799297.539001; 1.04; 0.24; -19.25
262814681.447998; 1.04; 0.24; -19.25
262831259.049004; 1.04; 0.24; -19.25
262846258.710999; 1.04; 0.24; -19.25
262863292.915001; 1.04; 0.24; -19.25
262879287.157997; 1.04; 0.24; -19.25
262896742.342003; 1.04; 0.24; -19.25
262910575.837997; 1.04; 0.24; -19.25
262926255.056000; 1.04; 0.24; -19.25
262943389.591003; 1.04; 0.24; -19.25
262958660.305000; 1.04; 0.24; -19.25
262977184.351997; 1.04; 0.24; -19.25
262992531.595001; 1.04; 0.24; -19.25
263007086.418999; 1.04; 0.24; -19.25
263022307.639000; 1.04; 0.24; -19.25
263039521.931000; 1.04; 0.24; -19.25
263054749.506996; 1.04; 0.24; -19.25
263070291.347992; 1.04; 0.24; -19.25
263086252.751999; 1.06; 0.24; -19.25
263105257.562004; 1.07; 0.23; -19.25
263118272.951996; 1.08; 0.23; -19.25
263134425.922997; 1.09; 0.22; -19.25
263150286.003998; 1.11; 0.22; -19.25
263167246.809998; 1.12; 0.22; -19.25
263182436.254997; 1.13; 0.21; -19.25
263199616.364998; 1.14; 0.21; -19.25
263216291.545998; 1.16; 0.20; -19.25
263230310.839005; 1.17; 0.20; -19.25
263247934.240997; 1.18; 0.19; -19.25
263262509.568001; 1.19; 0.19; -19.25
263278642.139000; 1.20; 0.19; -19.25
263296813.011002; 1.22; 0.18; -19.25
263310269.232002; 1.23; 0.18; -19.25
263328204.021996; 1.24; 0.17; -19.25
263342349.980003; 1.25; 0.17; -19.25
263360049.753998; 1.26; 0.16; -19.25
263374840.246002; 1.28; 0.16; -19.25
263390782.181999; 1.29; 0.16; -19.25
263407938.931000; 1.30; 0.15; -19.25
263422337.931000; 1.31; 0.15; -19.25
263438458.958000; 1.32; 0.14; -19.25
263454447.364998; 1.34; 0.14; -19.25
263471875.011002; 1.35; 0.14; -19.25
263486256.625999; 1.36; 0.13; -19.25
263503171.456001; 1.37; 0.13; -19.25
263520851.017998; 1.39; 0.12; -19.25
263534537.099998; 1.40; 0.12; -19.25
263550936.897995; 1.41; 0.11; -19.25
263567624.902000; 1.42; 0.11; -19.25
263582319.976997; 1.43; 0.11; -19.25
263598834.339005; 1.45; 0.10; -19.25
263615260.324005; 1.46; 0.10; -19.25
263631365.972000; 1.47; 0.09; -19.25
263646278.526001; 1.48; 0.09; -19.25
263662339.704994; 1.49; 0.08; -19.25
263678969.544998; 1.51; 0.08; -19.25
263694291.931000; 1.52; 0.08; -19.25
263711704.598000; 1.53; 0.07; -19.25
263729589.172997; 1.54; 0.07; -19.22
263743167.478996; 1.55; 0.06; -19.08
263760111.663002; 1.57; 0.06; -18.91
263775306.715996; 1.58; 0.06; -18.76
263790366.542999; 1.59; 0.05; -18.62
263807299.689003; 1.60; 0.05; -18.46
263824173.721001; 1.61; 0.04; -18.28
263838256.458000; 1.62; 0.04; -18.15
263854338.342003; 1.64; 0.04; -17.98
263872674.324997; 1.65; 0.03; -17.81
263886280.750000; 1.66; 0.03; -17.67
263902412.736000; 1.67; 0.02; -17.51
263918624.438004; 1.68; 0.02; -17.35
263934969.766998; 1.69; 0.02; -17.20
263951483.429001; 1.71; 0.01; -17.01
263969144.678001; 1.72; 0.01; -16.85
263982372.122002; 1.73; 0.01; -16.73
263998354.380005; 1.74; 0.00; -16.57
264014986.527000; 1.75; -0.00; -16.38
264030948.586006; 1.77; -0.00; -16.24
264046263.267998; 1.78; -0.01; -16.09
264064313.153999; 1.79; -0.01; -15.90
264078260.339996; 1.80; -0.01; -15.76
264095054.784996; 1.81; -0.02; -15.59
264111506.976006; 1.83; -0.02; -15.43
264126334.605995; 1.84; -0.02; -15.28
264142521.125999; 1.85; -0.03; -15.12
264159494.555000; 1.86; -0.03; -14.95
264176660.133995; 1.88; -0.03; -14.78
264190834.908997; 1.89; -0.04; -14.64
264208458.112999; 1.90; -0.04; -14.47
264222945.959000; 1.91; -0.04; -14.32
264238290.752998; 1.92; -0.05; -14.18
264256102.922997; 1.94; -0.05; -14.00
264271003.862000; 1.95; -0.05; -13.85
264286454.436996; 1.96; -0.06; -13.71
264303752.003998; 1.97; -0.06; -13.52
264318481.134995; 1.98; -0.06; -13.38
264335785.382004; 2.00; -0.06; -13.21
264350355.936005; 2.01; -0.07; -13.07
264367708.219002; 2.02; -0.07; -12.89
264382329.653000; 2.03; -0.07; -12.75
264398295.705994; 2.04; -0.07; -12.38
264414435.741005; 2.05; -0.08; -10.61
264432126.477997; 2.06; -0.08; -8.45
264446651.639000; 2.06; -0.08; -6.85
264464420.091995; 2.07; -0.08; -4.96
264480981.758003; 2.08; -0.08; -3.13
264494355.669006; 2.08; -0.08; -1.84
264511312.829002; 2.09; -0.08; 0.31
264526512.903000; 2.10; -0.08; 1.82
264542747.074997; 2.11; -0.08; 3.78
264558833.549995; 2.11; -0.08; 5.44
264575792.734993; 2.12; -0.08; 7.40
264591669.669998; 2.13; -0.08; 9.17
264606439.535004; 2.14; -0.08; 10.72
264624759.224998; 2.14; -0.07; 12.76
264638313.902000; 2.15; -0.07; 14.35
264656021.837997; 2.16; -0.07; 16.24
264672586.063995; 2.17; -0.07; 18.10
264686420.320000; 2.17; -0.07; 19.46
264703879.469002; 2.18; -0.06; 21.56
264718383.867996; 2.19; -0.06; 23.17
264736349.224998; 2.19; -0.06; 25.20
264750698.966003; 2.20; -0.06; 26.74
264766376.662003; 2.21; -0.05; 28.43
264783766.946999; 2.21; -0.05; 29.95
264798344.104004; 2.22; -0.04; 32.03
264815024.727997; 2.22; -0.04; 33.90
264831529.218002; 2.23; -0.04; 35.71
264846288.616997; 2.24; -0.03; 37.28
264864047.620995; 2.24; -0.03; 39.29
264878377.060997; 2.25; -0.02; 40.90
264895013.826004; 2.25; -0.02; 42.68
264912540.957001; 2.26; -0.01; 44.67
264926302.487000; 2.26; -0.01; 46.13
264944546.702003; 2.27; -0.00; 48.18
264958747.528999; 2.27; 0.00; 49.77
264975473.343994; 2.28; 0.01; 51.61
264991591.588005; 2.28; 0.01; 53.40
265006320.777000; 2.29; 0.02; 55.02
265022319.399994; 2.29; 0.03; 56.79
265038342.041000; 2.30; 0.03; 58.51
265054407.167000; 2.30; 0.04; 60.23
265073683.681999; 2.30; 0.04; 61.97
265086308.585999; 2.30; 0.05; 62.66
265102629.006004; 2.31; 0.05; 63.58
265118258.292000; 2.31; 0.05; 64.46
265134456.242004; 2.31; 0.06; 65.34
265151656.059998; 2.31; 0.06; 66.35
265166741.373001; 2.31; 0.06; 67.20
265182274.598000; 2.31; 0.07; 67.96
265198322.353004; 2.31; 0.07; 68.85
265214271.969002; 2.32; 0.07; 69.81
265232367.767998; 2.32; 0.08; 70.87
265246618.972000; 2.32; 0.08; 71.66
265263507.916000; 2.32; 0.08; 72.60
265278260.817001; 2.32; 0.09; 73.40
265295109.304001; 2.32; 0.09; 74.37
265311260.742996; 2.32; 0.09; 75.27
265328164.965996; 2.32; 0.10; 76.21
265342808.398994; 2.32; 0.10; 77.03
265358618.967003; 2.32; 0.10; 77.86
265375249.320999; 2.33; 0.11; 78.85
265392064.158005; 2.33; 0.11; 79.78
265406407.813004; 2.33; 0.12; 80.58
265423381.376999; 2.33; 0.12; 81.54
265438274.653999; 2.33; 0.12; 82.36
265454465.902000; 2.33; 0.13; 83.28
265470344.186996; 2.33; 0.13; 84.09
265488365.406998; 2.33; 0.13; 85.17
265502300.703995; 2.33; 0.14; 85.95
265521537.398994; 2.33; 0.14; 86.97
265535083.778000; 2.33; 0.14; 87.78
265551817.575005; 2.33; 0.15; 88.71
265566591.278999; 2.33; 0.15; 89.54
265582818.565002; 2.33; 0.16; 90.45
265600710.753998; 2.33; 0.16; 91.43
265615373.389999; 2.33; 0.16; 92.26
265630354.455994; 2.33; 0.17; 93.05
265647776.814995; 2.33; 0.17; 94.08
265663730.452995; 2.33; 0.17; 94.97
265680013.498001; 2.33; 0.18; 95.88
265694375.015999; 2.33; 0.18; 96.65
265710727.825005; 2.33; 0.18; 97.57
265727662.303001; 2.33; 0.19; 98.21
265744794.766998; 2.33; 0.19; 98.21
265758335.264999; 2.33; 0.19; 98.21
265776543.891998; 2.33; 0.20; 98.21
265791744.704002; 2.33; 0.20; 98.21
265808481.919998; 2.33; 0.20; 98.21
265823846.265999; 2.32; 0.21; 98.21
265838745.136002; 2.32; 0.21; 98.21
265855010.689995; 2.32; 0.21; 98.21
265870292.154999; 2.32; 0.22; 98.21
265886348.913994; 2.32; 0.22; 98.21
265902299.216003; 2.32; 0.22; 98.21
265918587.314995; 2.32; 0.22; 98.21
265935934.034996; 2.32; 0.23; 98.21
265952580.081001; 2.32; 0.23; 98.21
265968099.184998; 2.32; 0.23; 98.21
265982348.702003; 2.32; 0.24; 98.21
265998779.888000; 2.32; 0.24; 98.21
266014365.802994; 2.32; 0.24; 98.21
266032471.991997; 2.32; 0.25; 98.21
266046760.549004; 2.32; 0.25; 98.21
266065145.676994; 2.32; 0.25; 98.21
266078261.025002; 2.32; 0.26; 98.21
266094429.875999; 2.32; 0.26; 98.21
266111027.264999; 2.32; 0.26; 98.21
266126853.706001; 2.32; 0.27; 98.21
266144480.943001; 2.32; 0.27; 98.21
266159412.273994; 2.32; 0.27; 98.21
266174701.166000; 2.31; 0.28; 98.21
266190256.565994; 2.31; 0.28; 98.21
266208715.366997; 2.31; 0.28; 98.21
266222588.860001; 2.31; 0.28; 98.21
266238355.041992; 2.31; 0.29; 98.21
266255660.366997; 2.31; 0.29; 98.21
266270355.931000; 2.31; 0.29; 98.21
266287992.408997; 2.31; 0.30; 98.21
266303090.744995; 2.31; 0.30; 98.21
266318370.047997; 2.31; 0.30; 98.21
266334407.959000; 2.31; 0.31; 98.21
266351605.112000; 2.31; 0.31; 98.21
266366339.598000; 2.31; 0.31; 98.21
266382292.246994; 2.31; 0.32; 98.21
266399542.112999; 2.31; 0.32; 97.71
266414636.197006; 2.31; 0.32; 97.04
266432583.052994; 2.31; 0.33; 96.20
266447798.510002; 2.31; 0.33; 95.48
266463871.724998; 2.31; 0.33; 94.75
266480477.879997; 2.31; 0.34; 93.98
266495781.130005; 2.31; 0.34; 93.25
266511118.579002; 2.31; 0.34; 92.59
266526709.707001; 2.31; 0.35; 91.86
266542424.299995; 2.31; 0.35; 91.10
266559895.449005; 2.31; 0.35; 90.28
266575832.323997; 2.31; 0.36; 89.60
266590303.591995; 2.31; 0.36; 88.88
266608552.520004; 2.31; 0.36; 88.04
266622338.763992; 2.31; 0.37; 87.38
266639827.509003; 2.31; 0.37; 86.59
266655792.729996; 2.31; 0.37; 85.83
266671979.335999; 2.31; 0.38; 85.08
266686325.862999; 2.31; 0.38; 84.43
266704441.892006; 2.31; 0.39; 83.59
266718327.127998; 2.31; 0.39; 82.93
